Dispatch_id,Ticket_type,Order_type,Priority,Required_skill,Status,Street,City,County,State,Postal_code,Customer_latitude,Customer_longitude,Appointment_start_datetime,Appointment_end_datetime,Duration_min,Assigned_technician_id,Optimized_technician_id,Resolution_type,Optimization_status,Optimization_timestamp,Optimization_confidence
200007480,Trouble,,Low,Network support,Pending,9183 Washington St,Chicago,CHICAGO,IL,93239,42.037119,-87.686762,2025-11-18 11:45:00,2025-11-18 12:15:00,30,T900032,,,pending,,
200007481,Order,install,Normal,Copper ONT installation,In Progress,7977 Oak St,Austin,AUSTIN,TX,84332,30.087255,-97.952965,2026-01-29 11:00:00,2026-01-29 13:00:00,120,T900145,,,pending,,
200007482,Trouble,,Critical,Line repair,Pending,2739 Main St,Phoenix,PHOENIX,AZ,42125,33.743868,-112.417515,2026-01-18 11:15:00,2026-01-18 12:15:00,60,T900063,,,pending,,
200007483,Order,install,Normal,Copper ONT installation,In Progress,2639 Oak St,New York,NEW YORK,NY,84373,40.935605,-74.339946,2025-12-25 11:00:00,2025-12-25 11:30:00,30,T900013,,,pending,,
200007484,Trouble,,Critical,Line repair,In Progress,3442 Oak St,Philadelphia,PHILADELPHIA,PA,25499,39.651126,-74.900795,2026-01-08 16:15:00,2026-01-08 16:45:00,30,T900089,,,pending,,
200007485,Order,install,Normal,Fiber ONT installation,Pending,7730 Main St,Dallas,DALLAS,TX,63703,32.687284,-96.47498,2025-12-07 15:00:00,2025-12-07 17:00:00,120,T900123,,,pending,,
200007486,Order,install,Normal,Fiber ONT installation,Pending,5639 Washington St,Chicago,CHICAGO,IL,94202,41.678288,-87.331583,2025-12-09 14:15:00,2025-12-09 15:15:00,60,T900034,,,pending,,
200007487,Trouble,,Critical,Network troubleshooting,In Progress,3757 Elm St,Philadelphia,PHILADELPHIA,PA,26465,39.958501,-75.409512,2025-12-10 14:45:00,2025-12-10 16:15:00,90,T900089,,,pending,,
200007488,Order,install,Normal,Fiber ONT installation,Pending,7066 Elm St,Philadelphia,PHILADELPHIA,PA,45318,39.879274,-75.038124,2026-01-22 14:45:00,2026-01-22 15:45:00,60,T900080,,,pending,,
200007489,Order,upgrade,Normal,Equipment upgrade,In Progress,2383 Elm St,San Diego,SAN DIEGO,CA,27137,32.430863,-116.867375,2025-12-10 16:30:00,2025-12-10 17:30:00,60,T900112,,,pending,,
200007490,Order,install,Normal,Fiber ONT installation,Pending,2166 Oak St,New York,NEW YORK,NY,99869,40.56032,-73.951379,2025-12-14 15:30:00,2025-12-14 17:00:00,90,T900007,,,pending,,
200007491,Trouble,,Critical,Line repair,Pending,9040 Washington St,Chicago,CHICAGO,IL,62682,41.818577,-87.872795,2025-12-16 08:00:00,2025-12-16 09:00:00,60,T900043,,,pending,,
200007492,Order,install,Normal,Fiber ONT installation,In Progress,991 Washington St,New York,NEW YORK,NY,97534,40.379292,-74.339449,2026-01-25 14:00:00,2026-01-25 14:30:00,30,T900006,,,pending,,
200007493,Trouble,,Low,Network support,Pending,1912 Elm St,San Antonio,SAN ANTONIO,TX,77686,29.115939,-98.732019,2025-11-12 16:00:00,2025-11-12 17:00:00,60,T900099,,,pending,,
200007494,Order,install,Normal,Copper ONT installation,In Progress,4853 Elm St,Philadelphia,PHILADELPHIA,PA,96895,39.619312,-74.925282,2025-11-16 09:30:00,2025-11-16 11:00:00,90,T900076,,,pending,,
200007495,Order,install,Normal,Fiber ONT installation,In Progress,618 Main St,Chicago,CHICAGO,IL,31493,42.074709,-87.288214,2026-01-02 11:00:00,2026-01-02 12:00:00,60,T900034,,,pending,,
200007496,Trouble,,Critical,Line repair,In Progress,5966 Oak St,Houston,HOUSTON,TX,45937,29.621827,-95.017798,2026-01-23 11:00:00,2026-01-23 11:30:00,30,T900055,,,pending,,
200007497,Order,install,Normal,Copper ONT installation,In Progress,224 Washington St,Austin,AUSTIN,TX,70739,30.15022,-97.507867,2026-01-24 11:30:00,2026-01-24 13:00:00,90,T900135,,,pending,,
200007498,Trouble,,Critical,Line repair,Pending,3321 Oak St,Dallas,DALLAS,TX,28440,32.620942,-96.773375,2025-11-23 13:45:00,2025-11-23 15:15:00,90,T900132,,,pending,,
200007499,Order,install,Normal,Copper ONT installation,Pending,8228 Main St,San Antonio,SAN ANTONIO,TX,90435,29.748226,-98.530306,2026-01-26 16:30:00,2026-01-26 17:00:00,30,T900092,,,pending,,
200007500,Order,install,Normal,Copper ONT installation,Pending,3747 Washington St,San Antonio,SAN ANTONIO,TX,40723,29.13782,-98.32857,2025-12-30 16:15:00,2025-12-30 18:15:00,120,T900104,,,pending,,
200007501,Order,upgrade,Normal,Equipment upgrade,Pending,9082 Main St,Dallas,DALLAS,TX,39186,32.684708,-97.118326,2025-11-13 15:30:00,2025-11-13 17:00:00,90,T900122,,,pending,,
200007502,Trouble,,Low,Network support,Pending,8024 Elm St,Phoenix,PHOENIX,AZ,24478,33.461513,-112.178417,2025-12-10 16:00:00,2025-12-10 18:00:00,120,T900074,,,pending,,
200007503,Order,install,Normal,Copper ONT installation,In Progress,8188 Main St,San Antonio,SAN ANTONIO,TX,44535,29.247728,-98.417778,2025-12-01 16:30:00,2025-12-01 17:00:00,30,T900104,,,pending,,
200007504,Trouble,,Low,Network support,Pending,9000 Washington St,Austin,AUSTIN,TX,90466,30.316258,-97.742789,2026-01-08 16:45:00,2026-01-08 18:15:00,90,T900137,,,pending,,
200007505,Trouble,,Critical,Network troubleshooting,Pending,2739 Washington St,San Antonio,SAN ANTONIO,TX,49311,29.236252,-98.601753,2026-01-09 15:15:00,2026-01-09 17:15:00,120,T900099,,,pending,,
200007506,Order,upgrade,Normal,Equipment upgrade,Pending,6911 Washington St,Dallas,DALLAS,TX,93001,32.845126,-96.630939,2026-01-08 15:45:00,2026-01-08 16:15:00,30,T900123,,,pending,,
200007507,Order,install,Normal,Fiber ONT installation,In Progress,7276 Oak St,Dallas,DALLAS,TX,32508,32.636446,-97.143255,2026-01-25 15:45:00,2026-01-25 17:45:00,120,T900128,,,pending,,
200007508,Trouble,,Critical,Network troubleshooting,In Progress,1673 Oak St,New York,NEW YORK,NY,12750,40.793582,-74.075527,2025-11-21 16:15:00,2025-11-21 16:45:00,30,T900010,,,pending,,
200007509,Order,install,Normal,Fiber ONT installation,Pending,9959 Oak St,San Diego,SAN DIEGO,CA,94174,32.622933,-117.518804,2025-11-25 10:00:00,2025-11-25 10:30:00,30,T900109,,,pending,,
200007510,Order,install,Normal,Fiber ONT installation,Pending,9951 Elm St,San Diego,SAN DIEGO,CA,75404,33.033992,-117.010004,2026-01-14 15:30:00,2026-01-14 17:00:00,90,T900113,,,pending,,
200007511,Trouble,,Critical,Line repair,In Progress,1708 Main St,San Antonio,SAN ANTONIO,TX,25594,29.464594,-98.166214,2026-01-25 10:45:00,2026-01-25 11:15:00,30,T900092,,,pending,,
200007512,Order,install,Normal,Copper ONT installation,Pending,5806 Main St,New York,NEW YORK,NY,53085,40.570327,-74.088984,2025-12-09 15:15:00,2025-12-09 16:15:00,60,T900005,,,pending,,
200007513,Trouble,,Low,Network support,Pending,2034 Main St,New York,NEW YORK,NY,91230,40.683812,-74.313754,2026-01-03 11:45:00,2026-01-03 12:45:00,60,T900004,,,pending,,
200007514,Order,install,Normal,Fiber ONT installation,Pending,5853 Oak St,Austin,AUSTIN,TX,71226,30.616879,-97.867916,2025-12-24 12:45:00,2025-12-24 14:15:00,90,T900140,,,pending,,
200007515,Order,install,Normal,Copper ONT installation,Pending,8102 Main St,Chicago,CHICAGO,IL,10470,41.896165,-87.80041,2025-12-27 08:00:00,2025-12-27 10:00:00,120,T900036,,,pending,,
200007516,Trouble,,Critical,Network troubleshooting,Pending,6878 Washington St,San Diego,SAN DIEGO,CA,22963,32.532119,-117.474962,2026-01-13 16:45:00,2026-01-13 18:45:00,120,T900116,,,pending,,
200007517,Trouble,,Critical,Network troubleshooting,In Progress,6608 Main St,Houston,HOUSTON,TX,20550,29.478801,-95.06588,2025-11-17 10:30:00,2025-11-17 12:30:00,120,T900058,,,pending,,
200007518,Trouble,,Critical,Line repair,Pending,8294 Washington St,Chicago,CHICAGO,IL,91983,41.857676,-87.527989,2025-12-20 13:30:00,2025-12-20 14:00:00,30,T900037,,,pending,,
200007519,Trouble,,Critical,Line repair,Pending,3488 Main St,Philadelphia,PHILADELPHIA,PA,20836,40.110995,-74.86653,2025-11-29 12:00:00,2025-11-29 13:30:00,90,T900087,,,pending,,
200007520,Trouble,,Low,Network support,Pending,2657 Elm St,Chicago,CHICAGO,IL,49287,41.52818,-87.412483,2026-01-13 16:15:00,2026-01-13 16:45:00,30,T900030,,,pending,,
200007521,Trouble,,Critical,Line repair,Pending,7280 Washington St,Dallas,DALLAS,TX,87717,33.10685,-96.82942,2026-01-27 14:45:00,2026-01-27 15:45:00,60,T900132,,,pending,,
200007522,Order,install,Normal,Copper ONT installation,In Progress,952 Elm St,Phoenix,PHOENIX,AZ,93143,33.614019,-111.922052,2025-12-22 14:15:00,2025-12-22 15:15:00,60,T900067,,,pending,,
200007523,Trouble,,Critical,Line repair,In Progress,7784 Washington St,New York,NEW YORK,NY,29496,41.049331,-73.648473,2026-01-29 10:15:00,2026-01-29 11:15:00,60,T900001,,,pending,,
200007524,Trouble,,Critical,Line repair,Pending,6038 Oak St,Houston,HOUSTON,TX,58676,29.557668,-95.441176,2025-12-28 11:15:00,2025-12-28 13:15:00,120,T900059,,,pending,,
200007525,Trouble,,Critical,Network troubleshooting,Pending,4321 Main St,Houston,HOUSTON,TX,76615,29.642963,-95.556815,2026-01-29 11:30:00,2026-01-29 13:00:00,90,T900058,,,pending,,
200007526,Order,upgrade,Normal,Equipment upgrade,In Progress,3139 Elm St,San Antonio,SAN ANTONIO,TX,60245,29.465903,-98.322978,2026-01-09 16:00:00,2026-01-09 18:00:00,120,T900090,,,pending,,
200007527,Order,install,Normal,Copper ONT installation,In Progress,1316 Main St,Phoenix,PHOENIX,AZ,45412,33.216167,-112.355007,2025-12-06 09:45:00,2025-12-06 11:15:00,90,T900073,,,pending,,
200007528,Trouble,,Low,Network support,In Progress,5762 Oak St,Dallas,DALLAS,TX,34638,32.690151,-96.789683,2026-01-13 14:15:00,2026-01-13 16:15:00,120,T900133,,,pending,,
200007529,Order,upgrade,Normal,Equipment upgrade,In Progress,8234 Main St,Dallas,DALLAS,TX,45666,32.828578,-96.635656,2026-01-07 10:45:00,2026-01-07 11:45:00,60,T900120,,,pending,,
200007530,Order,install,Normal,Copper ONT installation,Pending,605 Main St,San Antonio,SAN ANTONIO,TX,28731,29.641985,-98.457773,2026-01-28 12:15:00,2026-01-28 12:45:00,30,T900095,,,pending,,
200007531,Trouble,,Critical,Network troubleshooting,In Progress,8209 Washington St,Phoenix,PHOENIX,AZ,57633,33.196179,-112.098911,2026-01-03 11:00:00,2026-01-03 12:30:00,90,T900071,,,pending,,
200007532,Trouble,,Critical,Line repair,Pending,1956 Oak St,San Antonio,SAN ANTONIO,TX,10619,29.345299,-98.315598,2026-01-21 08:30:00,2026-01-21 09:30:00,60,T900092,,,pending,,
200007533,Trouble,,Critical,Network troubleshooting,Pending,9369 Elm St,Philadelphia,PHILADELPHIA,PA,71828,39.670236,-75.253995,2025-11-19 12:45:00,2025-11-19 14:15:00,90,T900076,,,pending,,
200007534,Order,install,Normal,Copper ONT installation,In Progress,4310 Oak St,San Diego,SAN DIEGO,CA,26023,32.714759,-117.322367,2025-12-26 16:15:00,2025-12-26 18:15:00,120,T900106,,,pending,,
200007535,Trouble,,Low,Network support,Pending,2238 Main St,San Antonio,SAN ANTONIO,TX,74867,29.68839,-98.140728,2026-01-29 16:30:00,2026-01-29 18:30:00,120,T900104,,,pending,,
200007536,Trouble,,Critical,Network troubleshooting,Pending,1507 Washington St,Los Angeles,LOS ANGELES,CA,54647,33.897516,-118.151828,2025-12-02 14:00:00,2025-12-02 14:30:00,30,T900026,,,pending,,
200007537,Order,install,Normal,Copper ONT installation,In Progress,5755 Main St,Los Angeles,LOS ANGELES,CA,35294,33.799266,-118.56997,2025-11-25 14:30:00,2025-11-25 16:00:00,90,T900021,,,pending,,
200007538,Trouble,,Low,Network support,In Progress,9455 Oak St,Dallas,DALLAS,TX,75814,32.942337,-96.554301,2026-01-29 10:45:00,2026-01-29 11:15:00,30,T900124,,,pending,,
200007539,Order,install,Normal,Fiber ONT installation,In Progress,7117 Main St,Houston,HOUSTON,TX,85751,29.786994,-95.685924,2025-11-30 15:30:00,2025-11-30 17:30:00,120,T900051,,,pending,,
200007540,Trouble,,Critical,Network troubleshooting,In Progress,2107 Oak St,New York,NEW YORK,NY,74926,40.628344,-74.179038,2026-01-24 10:45:00,2026-01-24 12:45:00,120,T900001,,,pending,,
200007541,Order,install,Normal,Fiber ONT installation,In Progress,9043 Main St,Los Angeles,LOS ANGELES,CA,69136,33.899929,-118.247868,2025-11-24 15:45:00,2025-11-24 17:45:00,120,T900023,,,pending,,
200007542,Trouble,,Critical,Line repair,In Progress,8930 Elm St,San Diego,SAN DIEGO,CA,37107,32.649921,-117.062001,2026-01-27 16:15:00,2026-01-27 17:15:00,60,T900110,,,pending,,
200007543,Order,install,Normal,Fiber ONT installation,In Progress,8700 Elm St,Philadelphia,PHILADELPHIA,PA,91372,40.112107,-74.913259,2025-12-29 13:00:00,2025-12-29 13:30:00,30,T900085,,,pending,,
200007544,Trouble,,Critical,Line repair,In Progress,8050 Oak St,Houston,HOUSTON,TX,59718,29.90836,-95.427976,2026-01-31 10:45:00,2026-01-31 11:15:00,30,T900059,,,pending,,
200007545,Order,install,Normal,Copper ONT installation,Pending,2808 Oak St,New York,NEW YORK,NY,69583,41.040691,-74.030791,2025-11-28 14:15:00,2025-11-28 15:15:00,60,T900010,,,pending,,
200007546,Trouble,,Critical,Line repair,Pending,8074 Elm St,Philadelphia,PHILADELPHIA,PA,45734,39.675536,-75.166756,2025-12-10 13:15:00,2025-12-10 14:15:00,60,T900078,,,pending,,
200007547,Trouble,,Critical,Line repair,In Progress,4735 Washington St,San Antonio,SAN ANTONIO,TX,35620,29.068965,-98.271431,2025-11-15 09:15:00,2025-11-15 09:45:00,30,T900104,,,pending,,
200007548,Trouble,,Critical,Network troubleshooting,Pending,1361 Washington St,Houston,HOUSTON,TX,42898,29.512249,-95.363634,2026-01-17 10:30:00,2026-01-17 11:30:00,60,T900058,,,pending,,
200007549,Trouble,,Critical,Network troubleshooting,In Progress,5663 Washington St,San Diego,SAN DIEGO,CA,49933,32.856849,-117.036916,2025-12-15 16:00:00,2025-12-15 18:00:00,120,T900116,,,pending,,
200007550,Order,install,Normal,Copper ONT installation,In Progress,9338 Elm St,Chicago,CHICAGO,IL,82928,41.601415,-87.312338,2026-01-10 09:15:00,2026-01-10 09:45:00,30,T900036,,,pending,,
200007551,Order,install,Normal,Copper ONT installation,In Progress,796 Main St,Austin,AUSTIN,TX,18266,30.336388,-97.836221,2026-01-22 10:45:00,2026-01-22 12:15:00,90,T900138,,,pending,,
200007552,Order,install,Normal,Copper ONT installation,In Progress,2100 Washington St,Austin,AUSTIN,TX,62486,30.202422,-97.764738,2025-12-04 08:45:00,2025-12-04 10:45:00,120,T900138,,,pending,,
200007553,Trouble,,Critical,Line repair,Pending,4781 Washington St,San Antonio,SAN ANTONIO,TX,59630,29.3885,-98.186775,2025-11-14 15:45:00,2025-11-14 16:15:00,30,T900093,,,pending,,
200007554,Order,install,Normal,Fiber ONT installation,In Progress,7902 Elm St,San Antonio,SAN ANTONIO,TX,15405,29.447018,-98.230718,2026-01-04 08:00:00,2026-01-04 09:00:00,60,T900094,,,pending,,
200007555,Order,install,Normal,Copper ONT installation,In Progress,724 Elm St,San Antonio,SAN ANTONIO,TX,99877,29.715063,-98.155625,2025-12-17 09:15:00,2025-12-17 09:45:00,30,T900096,,,pending,,
200007556,Order,upgrade,Normal,Equipment upgrade,Pending,1253 Washington St,New York,NEW YORK,NY,55954,40.733815,-74.299426,2025-12-20 11:00:00,2025-12-20 12:30:00,90,T900010,,,pending,,
200007557,Order,install,Normal,Fiber ONT installation,In Progress,7808 Main St,Chicago,CHICAGO,IL,84937,41.67465,-87.579003,2025-11-21 12:15:00,2025-11-21 14:15:00,120,T900034,,,pending,,
200007558,Trouble,,Critical,Line repair,Pending,1270 Main St,New York,NEW YORK,NY,45959,40.838399,-73.981701,2025-11-13 08:15:00,2025-11-13 10:15:00,120,T900000,,,pending,,
200007559,Trouble,,Low,Network support,In Progress,8787 Oak St,New York,NEW YORK,NY,58342,40.481088,-73.806108,2025-12-14 09:30:00,2025-12-14 10:00:00,30,T900004,,,pending,,
200007560,Trouble,,Low,Network support,In Progress,9654 Oak St,Philadelphia,PHILADELPHIA,PA,59475,39.597359,-75.209582,2025-12-08 10:15:00,2025-12-08 11:15:00,60,T900087,,,pending,,
200007561,Trouble,,Low,Network support,Pending,7291 Elm St,New York,NEW YORK,NY,96193,40.793652,-74.291034,2025-12-31 12:45:00,2025-12-31 13:45:00,60,T900008,,,pending,,
200007562,Trouble,,Critical,Network troubleshooting,In Progress,1290 Oak St,Houston,HOUSTON,TX,35980,30.032032,-95.163702,2025-12-07 08:00:00,2025-12-07 09:30:00,90,T900055,,,pending,,
200007563,Trouble,,Low,Network support,In Progress,6716 Washington St,New York,NEW YORK,NY,82368,40.873545,-73.742569,2025-12-31 09:15:00,2025-12-31 10:15:00,60,T900014,,,pending,,
200007564,Order,upgrade,Normal,Equipment upgrade,Pending,3415 Washington St,New York,NEW YORK,NY,57163,40.861665,-74.330054,2026-01-31 13:45:00,2026-01-31 14:15:00,30,T900011,,,pending,,
200007565,Trouble,,Critical,Line repair,In Progress,6348 Oak St,San Diego,SAN DIEGO,CA,18450,32.420192,-117.251149,2025-12-06 09:00:00,2025-12-06 10:00:00,60,T900115,,,pending,,
200007566,Trouble,,Critical,Line repair,Pending,9917 Oak St,Philadelphia,PHILADELPHIA,PA,51190,39.756328,-75.444909,2025-11-17 09:15:00,2025-11-17 10:15:00,60,T900078,,,pending,,
200007567,Order,install,Normal,Copper ONT installation,Pending,5596 Elm St,Philadelphia,PHILADELPHIA,PA,72381,40.2007,-75.415139,2026-01-11 12:30:00,2026-01-11 14:00:00,90,T900076,,,pending,,
200007568,Trouble,,Critical,Line repair,Pending,9767 Oak St,Austin,AUSTIN,TX,85441,30.346125,-97.899706,2026-01-30 08:00:00,2026-01-30 10:00:00,120,T900145,,,pending,,
200007569,Trouble,,Critical,Line repair,Pending,2615 Elm St,San Antonio,SAN ANTONIO,TX,87360,29.230205,-98.293562,2026-01-16 08:30:00,2026-01-16 09:00:00,30,T900095,,,pending,,
200007570,Order,install,Normal,Copper ONT installation,In Progress,6879 Washington St,San Antonio,SAN ANTONIO,TX,61248,29.091912,-98.153039,2026-01-03 10:00:00,2026-01-03 11:00:00,60,T900096,,,pending,,
200007571,Order,upgrade,Normal,Equipment upgrade,In Progress,4458 Washington St,Philadelphia,PHILADELPHIA,PA,31391,40.289045,-75.291494,2026-01-02 13:45:00,2026-01-02 14:45:00,60,T900080,,,pending,,
200007572,Trouble,,Critical,Line repair,In Progress,8439 Oak St,Dallas,DALLAS,TX,24739,32.421764,-96.932924,2026-01-04 12:00:00,2026-01-04 12:30:00,30,T900132,,,pending,,
200007573,Trouble,,Low,Network support,In Progress,3364 Main St,Philadelphia,PHILADELPHIA,PA,81373,39.899171,-74.807263,2025-12-03 14:15:00,2025-12-03 15:45:00,90,T900085,,,pending,,
200007574,Trouble,,Critical,Line repair,In Progress,3125 Washington St,San Diego,SAN DIEGO,CA,52383,32.399516,-117.355683,2025-12-28 11:00:00,2025-12-28 13:00:00,120,T900115,,,pending,,
200007575,Order,upgrade,Normal,Equipment upgrade,In Progress,7555 Washington St,San Diego,SAN DIEGO,CA,52787,32.428732,-117.240434,2026-01-14 09:30:00,2026-01-14 10:30:00,60,T900113,,,pending,,
200007576,Trouble,,Critical,Line repair,Pending,9887 Elm St,Phoenix,PHOENIX,AZ,68074,33.416291,-112.015349,2025-12-14 10:30:00,2025-12-14 12:30:00,120,T900068,,,pending,,
200007577,Trouble,,Low,Network support,Pending,6960 Washington St,New York,NEW YORK,NY,44500,40.635171,-73.891421,2025-11-26 15:45:00,2025-11-26 17:15:00,90,T900004,,,pending,,
200007578,Order,upgrade,Normal,Equipment upgrade,In Progress,4929 Washington St,Chicago,CHICAGO,IL,29607,42.19781,-87.736628,2026-01-04 08:00:00,2026-01-04 08:30:00,30,T900031,,,pending,,
200007579,Trouble,,Low,Network support,In Progress,9158 Washington St,Philadelphia,PHILADELPHIA,PA,91209,40.039538,-75.131484,2025-11-12 14:15:00,2025-11-12 14:45:00,30,T900089,,,pending,,
200007580,Order,install,Normal,Fiber ONT installation,Pending,5625 Oak St,San Diego,SAN DIEGO,CA,45733,32.909404,-117.277184,2026-01-13 11:00:00,2026-01-13 12:00:00,60,T900113,,,pending,,
200007581,Order,install,Normal,Copper ONT installation,In Progress,7551 Elm St,Philadelphia,PHILADELPHIA,PA,53881,40.207976,-75.10306,2025-12-03 14:45:00,2025-12-03 15:45:00,60,T900085,,,pending,,
200007582,Trouble,,Critical,Line repair,Pending,7183 Main St,Houston,HOUSTON,TX,15528,29.977385,-95.676794,2025-12-03 12:45:00,2025-12-03 13:45:00,60,T900054,,,pending,,
200007583,Order,install,Normal,Fiber ONT installation,In Progress,4253 Washington St,Dallas,DALLAS,TX,17544,32.812497,-96.675824,2025-12-22 16:45:00,2025-12-22 17:45:00,60,T900134,,,pending,,
200007584,Order,install,Normal,Copper ONT installation,Pending,5986 Elm St,Philadelphia,PHILADELPHIA,PA,88302,39.783953,-74.805976,2026-01-01 11:30:00,2026-01-01 12:30:00,60,T900088,,,pending,,
200007585,Order,upgrade,Normal,Equipment upgrade,In Progress,2165 Elm St,San Diego,SAN DIEGO,CA,22740,32.557218,-117.266748,2025-12-17 15:00:00,2025-12-17 15:30:00,30,T900112,,,pending,,
200007586,Trouble,,Critical,Line repair,In Progress,3996 Oak St,New York,NEW YORK,NY,72277,40.378007,-73.78993,2025-11-29 10:15:00,2025-11-29 12:15:00,120,T900000,,,pending,,
200007587,Order,upgrade,Normal,Equipment upgrade,In Progress,2548 Main St,Los Angeles,LOS ANGELES,CA,87234,34.29228,-117.982315,2025-11-12 13:15:00,2025-11-12 15:15:00,120,T900017,,,pending,,
